MsgID.LOCAL_POSITION,1526390824.4046631,-0.0913113,0.3137351,0.0297149
MsgID.LOCAL_VELOCITY,1526390824.4046631,0.0000089,-0.0000229,0.0000208
MsgID.GLOBAL_POSITION,1526390824.4048531,-122.3974500,37.7924803,-0.0180000
MsgID.LOCAL_VELOCITY,1526390824.4048531,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4050329,-0.0069095,0.2934397,0.0185044
MsgID.LOCAL_VELOCITY,1526390824.4050329,-0.0000376,-0.0000158,0.0000133
MsgID.GLOBAL_POSITION,1526390824.4052129,-122.3974500,37.7924800,-0.0130000
MsgID.LOCAL_VELOCITY,1526390824.4052129,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4055250,-0.0445018,0.2934645,0.0135225
MsgID.LOCAL_VELOCITY,1526390824.4055250,0.0000245,-0.0000044,0.0000177
MsgID.STATE,1526390824.4059830,True,True
MsgID.GLOBAL_HOME,1526390824.4063020,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526390824.4064782,-122.3974500,37.7924799,-0.0130000
MsgID.LOCAL_VELOCITY,1526390824.4064782,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4066691,-0.0524735,0.2934645,0.0133097
MsgID.LOCAL_VELOCITY,1526390824.4066691,0.0000053,0.0000160,0.0000169
MsgID.GLOBAL_POSITION,1526390824.4068558,-122.3974500,37.7924797,-0.0140000
MsgID.LOCAL_VELOCITY,1526390824.4068558,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4070220,-0.0932040,0.2934139,0.0145983
MsgID.LOCAL_VELOCITY,1526390824.4070220,0.0000038,-0.0000094,0.0000151
MsgID.GLOBAL_POSITION,1526390824.4072142,-122.3974500,37.7924788,-0.0110000
MsgID.LOCAL_VELOCITY,1526390824.4072142,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4074299,-0.1823862,0.2930315,0.0115279
MsgID.LOCAL_VELOCITY,1526390824.4074299,0.0000191,-0.0000226,0.0000193
MsgID.GLOBAL_POSITION,1526390824.4077220,-122.3974500,37.7924806,0.0030000
MsgID.LOCAL_VELOCITY,1526390824.4077220,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4079978,0.0308633,0.2934645,-0.0045022
MsgID.LOCAL_VELOCITY,1526390824.4079978,0.0000141,-0.0000050,0.0000225
MsgID.STATE,1526390824.4084120,True,True
MsgID.GLOBAL_HOME,1526390824.4086599,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526390824.4088089,-122.3974500,37.7924808,0.0320000
MsgID.LOCAL_VELOCITY,1526390824.4088089,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4089780,0.0380827,0.2925393,-0.0344085
MsgID.LOCAL_VELOCITY,1526390824.4089780,0.0000371,0.0000050,0.0000239
MsgID.GLOBAL_POSITION,1526390824.4091589,-122.3974497,37.7924800,0.0730000
MsgID.LOCAL_VELOCITY,1526390824.4091589,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4093239,-0.0519933,0.3196879,-0.0757045
MsgID.LOCAL_VELOCITY,1526390824.4093239,0.0000182,0.0000050,0.0000214
MsgID.GLOBAL_POSITION,1526390824.4094970,-122.3974506,37.7924799,0.1200000
MsgID.LOCAL_VELOCITY,1526390824.4094970,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4097071,-0.0531923,0.2288565,-0.1225536
MsgID.LOCAL_VELOCITY,1526390824.4097071,-0.0000020,-0.0000008,0.0000115
MsgID.GLOBAL_POSITION,1526390824.4098840,-122.3974520,37.7924796,0.1650000
MsgID.LOCAL_VELOCITY,1526390824.4098840,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4100440,-0.0940517,0.1085131,-0.1659876
MsgID.LOCAL_VELOCITY,1526390824.4100440,0.0000066,-0.0000273,0.0000233
MsgID.STATE,1526390824.4103758,True,True
MsgID.GLOBAL_HOME,1526390824.4106131,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526390824.4107590,-122.3974502,37.7924800,0.2000000
MsgID.LOCAL_VELOCITY,1526390824.4107590,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4109251,-0.0473728,0.2836289,-0.2017041
MsgID.LOCAL_VELOCITY,1526390824.4109251,0.0000021,-0.0000048,0.0000170
MsgID.GLOBAL_POSITION,1526390824.4111040,-122.3974487,37.7924803,0.2250000
MsgID.LOCAL_VELOCITY,1526390824.4111040,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4113190,-0.0192769,0.3967238,-0.2264994
MsgID.LOCAL_VELOCITY,1526390824.4113190,0.0000025,-0.0000148,0.0000163
MsgID.GLOBAL_POSITION,1526390824.4115191,-122.3974512,37.7924799,0.2340000
MsgID.LOCAL_VELOCITY,1526390824.4115191,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4116821,-0.0522640,0.1769609,-0.2346152
MsgID.LOCAL_VELOCITY,1526390824.4116821,-0.0000027,-0.0000090,0.0000164
MsgID.GLOBAL_POSITION,1526390824.4118559,-122.3974499,37.7924805,0.2280000
MsgID.LOCAL_VELOCITY,1526390824.4118559,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4120178,0.0170949,0.3131878,-0.2275902
MsgID.LOCAL_VELOCITY,1526390824.4120178,0.0000013,-0.0000046,0.0000172
MsgID.STATE,1526390824.4122829,True,True
MsgID.GLOBAL_HOME,1526390824.4125361,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526390824.4126909,-122.3974479,37.7924810,0.2080000
MsgID.LOCAL_VELOCITY,1526390824.4126909,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4128671,0.0537928,0.4811120,-0.2070358
MsgID.LOCAL_VELOCITY,1526390824.4128671,0.0000427,0.0000114,0.0000159
MsgID.GLOBAL_POSITION,1526390824.4130490,-122.3974484,37.7924790,0.1790000
MsgID.LOCAL_VELOCITY,1526390824.4130490,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4132130,-0.1612788,0.4288771,-0.1773835
MsgID.LOCAL_VELOCITY,1526390824.4132130,-0.0000142,0.0000168,0.0000129
MsgID.GLOBAL_POSITION,1526390824.4133890,-122.3974501,37.7924788,0.1450000
MsgID.LOCAL_VELOCITY,1526390824.4133890,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4135501,-0.1773471,0.2762708,-0.1430161
MsgID.LOCAL_VELOCITY,1526390824.4135501,0.0000027,-0.0000109,0.0000164
MsgID.GLOBAL_POSITION,1526390824.4137220,-122.3974508,37.7924784,0.1110000
MsgID.LOCAL_VELOCITY,1526390824.4137220,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4138932,-0.2330279,0.2178220,-0.1095434
MsgID.LOCAL_VELOCITY,1526390824.4138932,0.0000212,-0.0000312,0.0000234
MsgID.STATE,1526390824.4141400,True,True
MsgID.GLOBAL_HOME,1526390824.4144461,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526390824.4147131,-122.3974519,37.7924791,0.0840000
MsgID.LOCAL_VELOCITY,1526390824.4147131,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4148910,-0.1385540,0.1142342,-0.0829764
MsgID.LOCAL_VELOCITY,1526390824.4148910,0.0000037,-0.0000134,0.0000154
MsgID.GLOBAL_POSITION,1526390824.4150760,-122.3974512,37.7924800,0.0710000
MsgID.LOCAL_VELOCITY,1526390824.4150760,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4152420,-0.0525570,0.1911968,-0.0710488
MsgID.LOCAL_VELOCITY,1526390824.4152420,0.0000097,-0.0000078,0.0000221
MsgID.GLOBAL_POSITION,1526390824.4154210,-122.3974486,37.7924794,0.0760000
MsgID.LOCAL_VELOCITY,1526390824.4154210,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4155920,-0.1125152,0.4211091,-0.0768518
MsgID.LOCAL_VELOCITY,1526390824.4155920,-0.0000035,-0.0000096,0.0000195
MsgID.GLOBAL_POSITION,1526390824.4157681,-122.3974502,37.7924798,0.0970000
MsgID.LOCAL_VELOCITY,1526390824.4157681,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4159429,-0.0605542,0.2531605,-0.0992245
MsgID.LOCAL_VELOCITY,1526390824.4159429,0.0000043,-0.0000049,0.0000173
MsgID.STATE,1526390824.4163179,True,True
MsgID.GLOBAL_HOME,1526390824.4166138,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526390824.4167721,-122.3974511,37.7924812,0.1300000
MsgID.LOCAL_VELOCITY,1526390824.4167721,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4169440,0.0928845,0.2071295,-0.1326757
MsgID.LOCAL_VELOCITY,1526390824.4169440,0.0000067,-0.0000165,0.0000162
MsgID.GLOBAL_POSITION,1526390824.4171369,-122.3974499,37.7924807,0.1630000
MsgID.LOCAL_VELOCITY,1526390824.4171369,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4173040,0.0227294,0.2896095,-0.1660580
MsgID.LOCAL_VELOCITY,1526390824.4173040,-0.0000013,-0.0000084,0.0000169
MsgID.GLOBAL_POSITION,1526390824.4174809,-122.3974517,37.7924799,0.1950000
MsgID.LOCAL_VELOCITY,1526390824.4174809,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4176450,-0.0523024,0.1414391,-0.1968383
MsgID.LOCAL_VELOCITY,1526390824.4176450,0.0000109,-0.0000007,0.0000195
MsgID.GLOBAL_POSITION,1526390824.4178200,-122.3974498,37.7924799,0.2100000
MsgID.LOCAL_VELOCITY,1526390824.4178200,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4179871,-0.0532473,0.3221711,-0.2109663
MsgID.LOCAL_VELOCITY,1526390824.4179871,0.0000049,-0.0000147,0.0000174
MsgID.STATE,1526390824.4182401,True,True
MsgID.GLOBAL_HOME,1526390824.4184599,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526390824.4186120,-122.3974492,37.7924793,0.2070000
MsgID.LOCAL_VELOCITY,1526390824.4186120,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4187770,-0.1298100,0.3531168,-0.2067392
MsgID.LOCAL_VELOCITY,1526390824.4187770,0.0000134,-0.0000074,0.0000183
MsgID.GLOBAL_POSITION,1526390824.4189520,-122.3974513,37.7924783,0.1870000
MsgID.LOCAL_VELOCITY,1526390824.4189520,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4191151,-0.2373158,0.1666012,-0.1860034
MsgID.LOCAL_VELOCITY,1526390824.4191151,-0.0000071,0.0000325,0.0000123
MsgID.GLOBAL_POSITION,1526390824.4192882,-122.3974520,37.7924788,0.1530000
MsgID.LOCAL_VELOCITY,1526390824.4192882,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4194491,-0.1729185,0.1159424,-0.1521111
MsgID.LOCAL_VELOCITY,1526390824.4194491,0.0000083,-0.0000006,0.0000160
MsgID.GLOBAL_POSITION,1526390824.4196229,-122.3974504,37.7924795,0.1070000
MsgID.LOCAL_VELOCITY,1526390824.4196229,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4197819,-0.1039055,0.2543770,-0.1056454
MsgID.LOCAL_VELOCITY,1526390824.4197819,0.0000078,-0.0000056,0.0000165
MsgID.STATE,1526390824.4200230,True,True
MsgID.GLOBAL_HOME,1526390824.4202418,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526390824.4203899,-122.3974500,37.7924798,0.0610000
MsgID.LOCAL_VELOCITY,1526390824.4203899,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4205599,-0.0646160,0.2934615,-0.0610467
MsgID.LOCAL_VELOCITY,1526390824.4205599,-0.0000017,-0.0000000,0.0000174
MsgID.GLOBAL_POSITION,1526390824.4207380,-122.3974500,37.7924788,0.0160000
MsgID.LOCAL_VELOCITY,1526390824.4207380,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4209018,-0.1827904,0.2899292,-0.0145982
MsgID.LOCAL_VELOCITY,1526390824.4209018,0.0000112,-0.0000336,0.0000171
MsgID.GLOBAL_POSITION,1526390824.4210761,-122.3974514,37.7924798,-0.0200000
MsgID.LOCAL_VELOCITY,1526390824.4210761,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4212370,-0.0609694,0.1616898,0.0222950
MsgID.LOCAL_VELOCITY,1526390824.4212370,-0.0000018,-0.0000015,0.0000137
MsgID.GLOBAL_POSITION,1526390824.4214091,-122.3974508,37.7924802,-0.0460000
MsgID.LOCAL_VELOCITY,1526390824.4214091,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4215710,-0.0312893,0.2298339,0.0479706
MsgID.LOCAL_VELOCITY,1526390824.4215710,-0.0000083,-0.0000172,0.0000170
MsgID.STATE,1526390824.4218161,True,True
MsgID.GLOBAL_HOME,1526390824.4220300,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526390824.4221718,-122.3974495,37.7924799,-0.0600000
MsgID.LOCAL_VELOCITY,1526390824.4221718,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4223361,-0.0523031,0.3283836,0.0617311
MsgID.LOCAL_VELOCITY,1526390824.4223361,0.0000011,0.0000007,0.0000199
MsgID.GLOBAL_POSITION,1526390824.4225121,-122.3974505,37.7924799,-0.0690000
MsgID.LOCAL_VELOCITY,1526390824.4225121,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4226761,-0.0545771,0.2462171,0.0700413
MsgID.LOCAL_VELOCITY,1526390824.4226761,-0.0000096,-0.0000152,0.0000178
MsgID.GLOBAL_POSITION,1526390824.4228458,-122.3974494,37.7924796,-0.0740000
MsgID.LOCAL_VELOCITY,1526390824.4228458,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526390824.4230039,-0.0868401,0.3584490,0.0750404
MsgID.LOCAL_VELOCITY,1526390824.4230039,0.0000107,-0.0000288,0.0000160
